ActivityID,Activity Media Name,ActivityStartDate,ActivityStartTime,Activity Start Time Zone,Activity Type,AnalysisStartDate,CharacteristicName,LaboratoryName,MethodSpeciation,MonitoringLocationID,ProjectID,ResultAnalyticalMethodContext,ResultAnalyticalMethodID,ResultDetectionCondition,DetecQuantLimitMeasure,ResultDetecQuantLimitType,ResultDetecQuantLimitUnit,ResultQualifier,ResultSampleFraction,ResultStatusID,ResultUnit,ResultValue,ResultValueType,Sample Collection Equipment Name,Sample Collection Method ID
2140650,Water,2018-07-18,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,pH,Utah Public Health Laboratory,,395051112120101,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,8.502,Actual,Water Bottle,GRAB
2140654,Water,2018-07-18,11:00,MDT,Sample-Routine,2018-08-14 00:00:00,Calcium,Utah Public Health Laboratory,,395051112120101,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,116.0,Actual,Water Bottle,GRAB
2140654,Water,2018-07-18,11:00,MDT,Sample-Routine,2018-08-14 00:00:00,Potassium,Utah Public Health Laboratory,,395051112120101,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,6.79,Actual,Water Bottle,GRAB
2140654,Water,2018-07-18,11:00,MDT,Sample-Routine,2018-08-14 00:00:00,Magnesium,Utah Public Health Laboratory,,395051112120101,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,75.5,Actual,Water Bottle,GRAB
2140654,Water,2018-07-18,11:00,MDT,Sample-Routine,2018-08-14 00:00:00,Sodium,Utah Public Health Laboratory,,395051112120101,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,125.0,Actual,Water Bottle,GRAB
2140654,Water,2018-07-18,11:00,MDT,Sample-Routine,,Total hardness,Utah Public Health Laboratory,,395051112120101,UWRIT,APHA,2340B,,6.62,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,601.0,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-07 00:00:00,Conductivity,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,1650.0,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-01 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,1180.0,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-03 00:00:00,Total suspended solids,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 160.2,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,8.0,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-02 00:00:00,Turbidity,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 180.1,,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,1.48,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-06 00:00:00,Chloride,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,373.0,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-09 00:00:00,Sulfate,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,88.6,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-01 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,395126112124501,UWRIT,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,268.0,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-01 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,395126112124501,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,161.0,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-01 00:00:00,Bicarbonate,Utah Public Health Laboratory,,395126112124501,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,327.0,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-01 00:00:00,Carbonate,Utah Public Health Laboratory,,395126112124501,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,0.06,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-01 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,395126112124501,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,3.13,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-01 00:00:00,Hydroxide,Utah Public Health Laboratory,,395126112124501,UWRIT,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2140651,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-01 00:00:00,pH,Utah Public Health Laboratory,,395126112124501,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,8.228,Actual,Water Bottle,GRAB
2140655,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-14 00:00:00,Calcium,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,140.0,Actual,Water Bottle,GRAB
2140655,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-14 00:00:00,Potassium,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,3.64,Actual,Water Bottle,GRAB
2140655,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-14 00:00:00,Magnesium,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,62.9,Actual,Water Bottle,GRAB
2140655,Water,2018-07-18,11:30,MDT,Sample-Routine,2018-08-14 00:00:00,Sodium,Utah Public Health Laboratory,,395126112124501,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,109.0,Actual,Water Bottle,GRAB
2140655,Water,2018-07-18,11:30,MDT,Sample-Routine,,Total hardness,Utah Public Health Laboratory,,395126112124501,UWRIT,APHA,2340B,,6.62,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,609.0,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-07 00:00:00,Conductivity,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,2940.0,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-01 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,2670.0,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-03 00:00:00,Total suspended solids,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 160.2,Below Reporting Limit,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-02 00:00:00,Turbidity,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 180.1,Below Reporting Limit,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-06 00:00:00,Chloride,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,859.0,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-09 00:00:00,Sulfate,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,67.3,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-01 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,395214112140301,UWRIT,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,200.0,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-01 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,395214112140301,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,120.0,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-01 00:00:00,Bicarbonate,Utah Public Health Laboratory,,395214112140301,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,245.0,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-01 00:00:00,Carbonate,Utah Public Health Laboratory,,395214112140301,UWRIT,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-01 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,395214112140301,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,20.2,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-01 00:00:00,Hydroxide,Utah Public Health Laboratory,,395214112140301,UWRIT,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2140652,Water,2018-07-18,12:36,MDT,Sample-Routine,2018-08-01 00:00:00,pH,Utah Public Health Laboratory,,395214112140301,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,7.296,Actual,Water Bottle,GRAB
2140656,Water,2018-07-18,12:40,MDT,Sample-Routine,2018-08-14 00:00:00,Calcium,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,155.0,Actual,Water Bottle,GRAB
2140656,Water,2018-07-18,12:40,MDT,Sample-Routine,2018-08-14 00:00:00,Potassium,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,9.42,Actual,Water Bottle,GRAB
2140656,Water,2018-07-18,12:40,MDT,Sample-Routine,2018-08-14 00:00:00,Magnesium,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,118.0,Actual,Water Bottle,GRAB
2140656,Water,2018-07-18,12:40,MDT,Sample-Routine,2018-08-14 00:00:00,Sodium,Utah Public Health Laboratory,,395214112140301,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,219.0,Actual,Water Bottle,GRAB
2140656,Water,2018-07-18,12:40,MDT,Sample-Routine,,Total hardness,Utah Public Health Laboratory,,395214112140301,UWRIT,APHA,2340B,,6.62,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,873.0,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-07 00:00:00,Conductivity,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,945.0,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,670.0,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-03 00:00:00,Total suspended solids,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 160.2,Below Reporting Limit,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-02 00:00:00,Turbidity,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 180.1,,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,0.564,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-06 00:00:00,Chloride,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,175.0,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-09 00:00:00,Sulfate,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,36.9,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,394800112160201,UWRIT,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,211.0,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,394800112160201,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,127.0,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,Bicarbonate,Utah Public Health Laboratory,,394800112160201,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,258.0,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,Carbonate,Utah Public Health Laboratory,,394800112160201,UWRIT,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,394800112160201,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,20.8,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,Hydroxide,Utah Public Health Laboratory,,394800112160201,UWRIT,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2140653,Water,2018-07-25,10:30,MDT,Sample-Routine,2018-08-01 00:00:00,pH,Utah Public Health Laboratory,,394800112160201,UWRIT,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,7.307,Actual,Water Bottle,GRAB
2140657,Water,2018-07-25,13:30,MDT,Sample-Routine,2018-08-14 00:00:00,Calcium,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,90.7,Actual,Water Bottle,GRAB
2140657,Water,2018-07-25,13:30,MDT,Sample-Routine,2018-08-14 00:00:00,Potassium,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,1.5,Actual,Water Bottle,GRAB
2140657,Water,2018-07-25,13:30,MDT,Sample-Routine,2018-08-14 00:00:00,Magnesium,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,38.2,Actual,Water Bottle,GRAB
2140657,Water,2018-07-25,13:30,MDT,Sample-Routine,2018-08-14 00:00:00,Sodium,Utah Public Health Laboratory,,394800112160201,UWRIT,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,44.6,Actual,Water Bottle,GRAB
2140657,Water,2018-07-25,13:30,MDT,Sample-Routine,,Total hardness,Utah Public Health Laboratory,,394800112160201,UWRIT,APHA,2340B,,6.62,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,384.0,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-07 00:00:00,Conductivity,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,562.0,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,326.0,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,Total suspended solids,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 160.2,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,392.0,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-02 00:00:00,Turbidity,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 180.1,,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,184.0,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-06 00:00:00,Chloride,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,63.5,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-09 00:00:00,Sulfate,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,41.3,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,413507113472402,UWRIG,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,168.0,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,413507113472402,UWRIG,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,101.0,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,Bicarbonate,Utah Public Health Laboratory,,413507113472402,UWRIG,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,204.0,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,Carbonate,Utah Public Health Laboratory,,413507113472402,UWRIG,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,413507113472402,UWRIG,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,69.2,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,Hydroxide,Utah Public Health Laboratory,,413507113472402,UWRIG,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2141062,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-03 00:00:00,pH,Utah Public Health Laboratory,,413507113472402,UWRIG,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,6.685,Actual,Water Bottle,GRAB
2141144,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-14 00:00:00,Calcium,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,70.1,Actual,Water Bottle,GRAB
2141144,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-14 00:00:00,Potassium,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,1.59,Actual,Water Bottle,GRAB
2141144,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-14 00:00:00,Magnesium,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,16.4,Actual,Water Bottle,GRAB
2141144,Water,2018-06-28,14:00,MDT,Sample-Routine,2018-08-14 00:00:00,Sodium,Utah Public Health Laboratory,,413507113472402,UWRIG,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,27.2,Actual,Water Bottle,GRAB
2141144,Water,2018-06-28,14:00,MDT,Sample-Routine,,Total hardness,Utah Public Health Laboratory,,413507113472402,UWRIG,APHA,2340B,,6.62,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,243.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-07 00:00:00,Conductivity,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,886.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,670.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,Total suspended solids,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 160.2,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,766.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-02 00:00:00,Turbidity,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 180.1,,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,338.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-06 00:00:00,Chloride,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,163.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-09 00:00:00,Sulfate,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,36.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,413432113501602,UWRIG,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,207.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,413432113501602,UWRIG,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,124.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,Bicarbonate,Utah Public Health Laboratory,,413432113501602,UWRIG,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,252.0,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,Carbonate,Utah Public Health Laboratory,,413432113501602,UWRIG,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,413432113501602,UWRIG,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,75.6,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,Hydroxide,Utah Public Health Laboratory,,413432113501602,UWRIG,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2141063,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-03 00:00:00,pH,Utah Public Health Laboratory,,413432113501602,UWRIG,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,6.738,Actual,Water Bottle,GRAB
2141145,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-14 00:00:00,Calcium,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,126.0,Actual,Water Bottle,GRAB
2141145,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-14 00:00:00,Potassium,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,4.04,Actual,Water Bottle,GRAB
2141145,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-14 00:00:00,Magnesium,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,16.7,Actual,Water Bottle,GRAB
2141145,Water,2018-06-28,17:30,MDT,Sample-Routine,2018-08-14 00:00:00,Sodium,Utah Public Health Laboratory,,413432113501602,UWRIG,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,32.5,Actual,Water Bottle,GRAB
2141145,Water,2018-06-28,17:30,MDT,Sample-Routine,,Total hardness,Utah Public Health Laboratory,,413432113501602,UWRIG,APHA,2340B,,6.62,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,383.0,Actual,Water Bottle,GRAB
2141064,Water,2018-07-11,15:00,MDT,Sample-Routine,2018-08-07 00:00:00,Conductivity,Utah Public Health Laboratory,,394649112074301,UWRIT,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,462.0,Actual,Water Bottle,GRAB
2141064,Water,2018-07-11,15:00,MDT,Sample-Routine,2018-08-03 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,394649112074301,UWRIT,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,278.0,Actual,Water Bottle,GRAB
2141064,Water,2018-07-11,15:00,MDT,Sample-Routine,2018-08-03 00:00:00,Total suspended solids,Utah Public Health Laboratory,,394649112074301,UWRIT,USEPA, 160.2,Below Reporting Limit,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
